user_id,item_id,age_bucket,category,clicked,user_idx,item_idx,cat_idx
196,270,18-24,movies,0,109,26,3
226,28,25-34,movies,0,94,17,3
288,21,18-24,tech,0,62,215,1
140,143,25-34,sports,0,208,239,2
295,65,18-24,movies,0,356,104,3
153,206,18-24,tech,0,281,57,1
46,292,35-44,news,0,234,190,0
373,27,35-44,tech,0,8,44,1
407,39,35-44,news,0,82,286,0
305,263,25-34,sports,0,84,40,2
204,151,35-44,sports,0,37,230,2
414,218,18-24,sports,0,224,296,2
84,95,18-24,news,0,51,56,0
95,278,25-34,news,0,423,147,0
283,198,35-44,news,0,201,169,0
25,260,35-44,tech,0,395,23,1
254,255,35-44,tech,0,321,144,1
202,246,35-44,movies,0,190,49,3
253,61,25-34,tech,0,274,115,1
218,238,25-34,movies,0,72,236,3
34,50,35-44,tech,0,446,134,1
319,209,25-34,sports,0,277,153,2
383,64,25-34,sports,0,77,151,2
376,197,35-44,movies,0,114,282,3
381,33,18-24,news,0,21,259,0
264,63,25-34,tech,0,133,196,1
462,14,18-24,news,0,91,156,0
310,101,18-24,tech,0,36,90,1
345,123,35-44,sports,0,430,244,2
23,116,25-34,tech,0,11,11,1
410,243,35-44,news,0,233,224,0
391,96,35-44,tech,0,112,148,1
22,284,18-24,tech,0,70,52,1
80,53,18-24,movies,0,64,203,3
186,134,25-34,news,0,186,29,0
300,192,18-24,tech,0,317,113,1
157,33,25-34,news,0,75,259,0
438,66,25-34,tech,0,48,175,1
249,221,25-34,movies,0,493,137,3
453,86,25-34,news,0,387,88,0
156,206,35-44,news,0,250,57,0
491,86,35-44,tech,0,95,88,1
424,7,25-34,tech,0,183,48,1
460,20,18-24,tech,0,401,110,1
41,80,18-24,sports,0,57,28,2
440,54,25-34,sports,0,24,93,2
27,90,18-24,tech,0,467,72,1
353,283,25-34,news,1,124,65,0
106,99,18-24,sports,0,442,91,2
77,51,35-44,tech,0,326,12,1
139,228,18-24,movies,0,115,97,3
104,283,25-34,news,1,60,65,0
462,23,25-34,movies,0,91,221,3
374,151,18-24,movies,0,53,230,3
120,206,18-24,sports,0,58,57,2
119,148,18-24,tech,0,168,251,1
243,100,18-24,news,0,97,214,0
276,16,35-44,news,0,49,170,0
474,141,35-44,tech,0,159,257,1
343,23,35-44,movies,0,14,221,3
257,92,18-24,sports,0,232,279,2
499,101,25-34,sports,0,412,90,2
210,38,35-44,news,0,409,164,0
207,124,25-34,news,0,135,114,0
447,236,35-44,tech,0,171,266,1
176,32,35-44,tech,0,263,25,1
491,276,35-44,movies,0,95,41,3
199,288,35-44,news,0,461,105,0
378,37,18-24,movies,0,147,61,3
362,46,35-44,sports,0,86,138,2
330,248,25-34,sports,0,344,99,2
403,6,18-24,news,0,80,280,0
93,130,18-24,sports,0,485,158,2
267,139,35-44,sports,0,365,291,2
168,256,18-24,news,0,229,191,0
459,47,25-34,movies,0,370,242,3
322,13,35-44,sports,0,457,3,2
1,243,18-24,tech,0,358,224,1
52,124,25-34,sports,0,373,114,2
159,85,35-44,tech,0,465,273,1
180,109,18-24,sports,0,113,87,2
237,104,25-34,sports,0,269,218,2
87,149,18-24,movies,0,15,135,3
449,119,35-44,tech,0,357,264,1
99,2,35-44,news,0,220,288,0
155,273,18-24,sports,0,267,15,2
462,89,35-44,news,0,91,84,0
135,59,18-24,sports,0,204,80,2
134,96,18-24,news,0,71,148,0
447,122,18-24,movies,0,171,142,3
217,288,25-34,movies,1,181,105,3
53,82,25-34,movies,0,66,31,3
287,173,18-24,movies,0,211,45,3
390,68,25-34,news,0,31,64,0
274,123,18-24,movies,0,46,244,3
438,110,18-24,sports,0,48,6,2
462,175,35-44,tech,0,91,66,1
166,93,25-34,sports,0,131,121,2
222,80,25-34,tech,0,28,28,1
459,292,25-34,sports,0,370,190,2
385,269,25-34,tech,0,245,268,1
440,197,25-34,sports,0,24,282,2
161,201,35-44,news,0,156,220,0
145,56,25-34,sports,0,360,24,2
413,75,18-24,news,0,65,92,0
323,192,18-24,tech,0,451,113,1
346,70,25-34,tech,0,285,184,1
122,282,35-44,tech,0,352,70,1
389,194,25-34,movies,0,34,50,3
405,69,18-24,movies,0,252,106,3
288,62,18-24,movies,0,62,95,3
8,214,18-24,movies,0,474,263,3
207,231,35-44,sports,0,135,265,2
260,15,18-24,movies,0,164,2,3
116,179,35-44,tech,0,417,77,1
128,182,18-24,tech,0,69,289,1
102,195,18-24,tech,1,260,150,1
386,212,25-34,sports,0,311,145,2
210,71,18-24,movies,0,409,168,3
45,293,18-24,tech,0,295,181,1
447,77,35-44,news,0,171,293,0
407,45,25-34,movies,0,82,276,3
433,256,18-24,sports,0,316,191,2
186,58,18-24,tech,0,186,143,1
421,187,35-44,tech,0,261,163,1
60,285,25-34,sports,0,146,131,2
360,72,18-24,news,0,256,272,0
351,187,35-44,tech,0,184,163,1
87,196,18-24,tech,0,15,189,1
459,24,18-24,news,0,370,299,0
335,293,25-34,sports,0,196,181,2
63,27,18-24,news,0,88,44,0
476,120,25-34,news,0,428,171,0
207,94,18-24,movies,0,135,126,3
120,227,35-44,news,0,58,209,0
46,164,35-44,movies,0,234,179,3
301,18,18-24,sports,0,384,262,2
474,224,25-34,tech,0,159,63,1
29,198,35-44,tech,0,55,169,1
218,251,25-34,sports,0,72,128,2
494,127,25-34,movies,0,218,47,3
117,112,18-24,tech,0,39,38,1
409,112,18-24,sports,0,418,38,2
359,273,35-44,news,0,4,15,0
136,278,18-24,tech,0,301,147,1
390,133,18-24,sports,0,31,78,2
399,221,18-24,movies,0,374,137,3
134,82,35-44,movies,0,71,31,3
101,109,18-24,news,0,279,87,0
192,295,18-24,tech,0,336,216,1
118,110,18-24,sports,0,422,6,2
213,251,18-24,news,0,239,128,0
65,132,18-24,sports,0,400,246,2
250,162,25-34,news,0,32,225,0
171,177,18-24,tech,1,297,240,1
105,82,18-24,news,0,111,31,0
294,280,35-44,movies,0,98,297,3
54,214,25-34,tech,0,30,263,1
436,150,18-24,news,0,56,278,0
107,258,25-34,news,0,68,229,0
35,254,25-34,news,0,87,185,0
489,132,35-44,news,0,497,246,0
201,162,35-44,movies,0,452,225,3
370,203,35-44,news,0,189,165,0
14,148,25-34,sports,0,466,251,2
375,180,18-24,sports,0,128,206,2
105,282,35-44,sports,0,111,70,2
97,12,18-24,tech,0,185,295,1
284,174,35-44,news,0,391,122,0
227,77,25-34,movies,0,198,293,3
301,89,25-34,news,0,384,84,0
109,4,25-34,sports,0,42,237,2
426,153,18-24,movies,0,92,60,3
336,224,18-24,sports,0,379,63,2
326,31,25-34,tech,0,371,178,1
386,131,25-34,sports,0,311,188,2
347,145,25-34,tech,0,213,228,1
58,134,35-44,movies,0,27,29,3
144,15,18-24,movies,0,148,2,3
41,3,18-24,sports,0,57,5,2
14,81,35-44,movies,0,466,208,3
445,204,35-44,news,0,167,204,0
488,141,25-34,news,0,473,257,0
265,5,18-24,news,0,265,260,0
160,254,35-44,sports,0,210,185,2
397,95,25-34,news,0,320,56,0
60,264,25-34,sports,0,146,261,2
24,195,25-34,movies,0,246,150,3
331,150,25-34,tech,0,149,278,1
410,239,18-24,movies,0,233,219,3
60,273,18-24,tech,0,146,15,1
108,57,35-44,sports,0,200,0,2
11,211,18-24,movies,0,437,292,3
257,173,18-24,news,0,232,45,0
469,290,35-44,tech,0,101,183,1
75,164,18-24,movies,0,424,179,3
37,114,35-44,news,0,222,109,0
227,65,18-24,news,0,198,104,0
171,197,25-34,sports,0,297,282,2
85,131,35-44,movies,0,366,188,3
179,279,25-34,tech,0,119,4,1
221,78,35-44,tech,0,375,101,1
387,124,35-44,tech,0,390,114,1
193,139,25-34,movies,0,9,291,3
303,240,18-24,movies,0,118,108,3
145,283,35-44,sports,0,360,65,2
254,238,18-24,movies,0,321,236,3
415,90,25-34,tech,0,78,72,1
283,155,25-34,sports,0,201,136,2
36,8,18-24,movies,0,41,202,3
147,170,35-44,news,0,155,73,0
293,281,25-34,tech,0,414,35,1
298,42,18-24,tech,0,74,255,1
425,135,25-34,tech,0,33,154,1
9,96,35-44,news,0,235,148,0
116,83,25-34,news,0,417,223,0
8,185,35-44,movies,0,474,10,3
23,182,18-24,tech,0,11,289,1
76,75,35-44,tech,0,392,92,1
448,67,35-44,movies,0,29,162,3
23,265,25-34,movies,0,11,94,3
448,292,35-44,tech,0,29,190,1
435,262,18-24,sports,0,333,277,2
90,160,35-44,tech,1,403,59,1
60,222,35-44,sports,0,146,79,2
349,38,18-24,sports,0,306,164,2
239,121,18-24,tech,0,26,176,1
13,46,18-24,tech,0,151,138,1
26,129,25-34,tech,0,145,130,1
355,52,35-44,sports,0,341,1,2
394,70,18-24,sports,0,294,184,2
261,260,35-44,news,0,85,23,0
67,220,35-44,news,0,63,205,0
137,159,25-34,news,1,388,112,0
232,260,25-34,movies,0,137,23,3
119,107,18-24,tech,0,168,243,1
286,150,35-44,movies,0,431,278,3
284,105,35-44,movies,0,391,250,3
405,117,25-34,sports,0,252,39,2
24,38,25-34,movies,1,246,164,3
272,236,25-34,movies,0,327,266,3
78,180,35-44,movies,0,162,206,3
303,203,35-44,tech,0,118,165,1
310,258,18-24,tech,0,36,229,1
193,38,25-34,news,0,9,164,0
348,7,18-24,movies,0,283,48,3
39,101,25-34,movies,0,107,90,3
292,95,35-44,sports,0,231,56,2
166,10,25-34,movies,0,131,172,3
43,189,18-24,sports,0,484,116,2
70,79,18-24,news,0,23,71,0
429,4,18-24,movies,0,325,237,3
470,29,18-24,sports,0,117,207,2
112,131,35-44,movies,0,487,188,3
343,63,35-44,sports,0,14,196,2
458,103,25-34,sports,0,440,254,2
178,260,35-44,movies,0,354,23,3
259,196,25-34,tech,0,223,189,1
68,175,25-34,news,0,298,66,0
174,128,18-24,news,0,432,159,0
105,280,25-34,movies,0,111,297,3
236,76,35-44,sports,0,47,69,2
486,211,18-24,sports,0,139,292,2
308,94,18-24,movies,0,3,126,3
350,202,18-24,sports,0,242,161,2
328,117,25-34,tech,0,262,39,1
54,66,35-44,tech,0,30,175,1
457,158,25-34,tech,1,108,182,1
369,172,25-34,tech,0,138,253,1
316,221,25-34,movies,0,10,137,3
252,34,35-44,news,0,194,180,0
242,19,18-24,news,0,43,275,0
311,156,35-44,news,0,397,133,0
358,11,35-44,movies,0,491,232,3
415,187,25-34,tech,0,78,163,1
401,232,25-34,movies,0,52,51,3
428,289,25-34,movies,0,396,173,3
463,165,18-24,sports,0,463,271,2
157,227,18-24,tech,0,75,209,1
327,60,25-34,movies,0,0,222,3
114,107,25-34,sports,0,308,243,2
37,148,35-44,tech,0,222,251,1
